family_name,primary_axis_level,primary_axis_value,secondary_axis_level,solver_name,noise_sigma,n_runs,n_success,rmse_flux_mean,rmse_flux_std,rmse_flux_min,rmse_flux_max,ssim_flux_mean,ssim_flux_std,ssim_flux_min,ssim_flux_max,peak_localization_error_mean,peak_localization_error_std,peak_localization_error_min,peak_localization_error_max,band_error_scalar_mean,band_error_scalar_std,band_error_scalar_min,band_error_scalar_max,support_overlap_mean,support_overlap_std,support_overlap_min,support_overlap_max,runtime_seconds_mean,runtime_seconds_std,runtime_seconds_min,runtime_seconds_max
matern_grf,2,0.01,near_white_noise,fast_bayesian,0.5,2,2,373.5887045023308,20.90775689649712,352.6809476058337,394.49646139882793,0.016385300531038757,0.006203395376614534,0.010181905154424223,0.02258869590765329,0.7006766024079085,0.08755889079432233,0.6131177116135862,0.7882354932022309,0.9617343965452421,0.014701624033734428,0.9470327725115076,0.9764360205789765,0.04740957966764418,0.01710654936461388,0.030303030303030304,0.06451612903225806,0.001207172404974699,5.39654865860939e-06,0.0012017758563160896,0.0012125689536333084
matern_grf,2,0.01,near_white_noise,fast_bayesian,1.0,2,2,374.4200206235449,18.326320711774258,356.0936999117706,392.74634133531913,0.021985260131222394,0.003190401112653075,0.01879485901856932,0.02517566124387547,0.8767183813833584,0.26360066976977226,0.6131177116135862,1.1403190511531307,0.9090282634340043,0.027562538538080605,0.8814657248959238,0.936590801972085,0.17174401962788793,0.00736045798405234,0.1643835616438356,0.1791044776119403,0.0012642736546695232,2.63238325715065e-06,0.0012616412714123726,0.0012669060379266739
matern_grf,2,0.01,near_white_noise,tikhonov_2d,0.5,2,2,382.96784656517485,30.404651132582842,352.563195432592,413.3724976977577,0.021984169313091058,0.00969346099903205,0.012290708314059009,0.03167763031212311,0.9169683506169921,0.16891300662028225,0.7480553439967098,1.0858813572372743,0.8782873875603284,0.06047671428802315,0.8178106732723053,0.9387641018483516,0.428698752228164,0.2771836007130125,0.15151515151515152,0.7058823529411765,0.0012636692263185978,8.059199899435043e-06,0.0012556100264191628,0.0012717284262180328
matern_grf,2,0.01,near_white_noise,tikhonov_2d,1.0,2,2,398.95875686909494,39.35005571040219,359.6087011586927,438.3088125794971,0.021810148988484893,0.00226732201144717,0.019542826977037724,0.024077470999932064,0.9043786956578658,0.18150266157940853,0.7228760340784572,1.0858813572372743,1.0752528190541328,0.25886652471619936,0.8163862943379335,1.3341193437703323,0.5264857881136951,0.24870801033591733,0.2777777777777778,0.7751937984496124,0.001182963140308857,4.073604941368103e-06,0.0011788895353674889,0.001187036745250225
matern_grf,2,0.01,near_white_noise,tsvd_2d,0.5,2,2,372.05279649134405,21.49731970482526,350.5554767865188,393.5501161961693,0.014394432734260484,0.006699703665947251,0.007694729068313233,0.021094136400207734,0.5209787061674067,0.25679907161037113,0.2641796345570355,0.7777777777777778,0.9960218367945126,0.0020858289612544767,0.9939360078332582,0.9981076657557671,0.0,0.0,0.0,0.0,0.0016059414483606815,4.1264574974775314e-05,0.0015646768733859062,0.0016472060233354568
matern_grf,2,0.01,near_white_noise,tsvd_2d,1.0,2,2,371.07642230770864,20.81373666299899,350.2626856447097,391.89015897070766,0.01782050487799449,0.005991297908714884,0.011829206969279606,0.023811802786709375,0.6954477446956819,0.0823300330820958,0.6131177116135862,0.7777777777777778,0.9931354524240348,0.0017154956296003276,0.9914199567944345,0.9948509480536352,0.0,0.0,0.0,0.0,0.0016403975896537304,1.4110933989286423e-05,0.001626286655664444,0.0016545085236430168
moving_hotspot,0,0.6,fast,fast_bayesian,0.5,2,2,316.2978010701098,0.282017974229575,316.01578309588024,316.5798190443394,0.3373427677464331,0.005663934638307083,0.331678833108126,0.3430067023847402,0.3342596541096089,0.027700798302815827,0.3065588558067931,0.36196045241242475,0.8127354619137028,0.0017139941055673291,0.8110214678081356,0.8144494560192702,0.5856410256410256,0.001025641025641011,0.5846153846153846,0.5866666666666667,0.0012262710370123386,2.3872125893831253e-05,0.0012023989111185074,0.0012501431629061699
moving_hotspot,0,0.6,fast,fast_bayesian,1.0,2,2,319.1468246465329,0.1479472668731887,318.9988773796597,319.29477191340607,0.321725173902856,0.012397357070195902,0.3093278168326601,0.3341225309730519,0.3342596541096089,0.027700798302815827,0.3065588558067931,0.36196045241242475,0.8150578847271006,0.004135232363816965,0.8109226523632836,0.8191931170909176,0.5666383701188455,0.014006791171477073,0.5526315789473685,0.5806451612903226,0.0012019379064440727,4.014931619167328e-06,0.0011979229748249054,0.00120595283806324
moving_hotspot,0,0.6,fast,tikhonov_2d,0.5,2,2,318.79834000960403,1.2788212181795302,317.5195187914245,320.07716122778356,0.28248470402747816,0.007537699555083016,0.2749470044723951,0.29002240358256115,0.5429406786186372,0.0,0.5429406786186372,0.5429406786186372,0.6938642648572921,0.01718254302502098,0.6766817218322712,0.7110468078823131,0.6751054852320675,0.008438818565400852,0.6666666666666666,0.6835443037974683,0.0012636706233024597,5.4824165999889374e-05,0.0012088464573025703,0.001318494789302349
moving_hotspot,0,0.6,fast,tikhonov_2d,1.0,2,2,317.6392137421874,2.3024940393444524,315.33671970284297,319.9417077815319,0.282052800316823,0.015531547994588196,0.26652125232223484,0.29758434831141123,0.5429406786186372,0.0,0.5429406786186372,0.5429406786186372,0.7014925970606345,0.032933723095732836,0.6685588739649017,0.7344263201563673,0.6829486224869694,0.0005956813104988634,0.6823529411764706,0.6835443037974683,0.0012740870006382465,2.786051481962204e-06,0.0012713009491562843,0.0012768730521202087
